70BCSV 	
// AQ6370D OPTICAL SPECTRUM ANALYZER //                 
35
"CTRWL",1547.216092
"SPAN",  79.904370
"START WL",1508.294864
"STOP WL",1588.199234
"WLFREQ", 1
"REFL",-20.0
"LSCL",10.0
"RESLN",0.100
"AVG",   1
"SMPLAUTO",      1
"SMPL",       3997
"SMPLINTVL",0.0200
"NORM_AUTO"
"MEAS"
"LSUNT",0
"NMSKH","OFF"
"RESCOR",0
"RESCORMODE",2
"SMOOTH",0
"FIBERTYPE",0
"MEASWL",1
"SWPSPD",0
"MODELNAME","AQ6370D"
"NEBWCAL0",    0
"NEBWCAL1",    0
"NEBWCALWL",   0
"RESPARM", 9622
"FREQPARM", 9622







"[TRACE DATA]"
198.76250, -68.113
198.75986,-210.000
198.75722,-210.000
198.75459, -70.954
198.75197, -67.521
198.74933, -67.849
198.74670,-210.000
198.74406,-210.000
198.74143, -67.215
198.73879,-210.000
198.73616,-210.000
198.73352, -67.849
198.73089,-210.000
198.72825,-210.000
198.72562, -63.747
198.72298,-210.000
198.72035, -63.552
198.71771, -68.799
198.71508,-210.000
198.71244, -68.205
198.70981, -71.318
198.70718, -62.063
198.70454, -66.930
198.70191, -69.247
198.69927,-210.000
198.69664, -70.018
198.69401, -67.850
198.69137, -67.071
198.68874, -63.883
198.68611, -65.732
198.68349,-210.000
198.68085,-210.000
198.67822, -63.682
198.67559,-210.000
198.67295,-210.000
198.67032,-210.000
198.66769,-210.000
198.66505, -69.019
198.66242,-210.000
198.65979,-210.000
198.65715,-210.000
198.65452,-210.000
198.65189, -69.746
198.64926,-210.000
198.64662,-210.000
198.64399,-210.000
198.64136, -66.664
198.63873, -69.490
198.63609,-210.000
198.63346,-210.000
198.63083,-210.000
198.62820, -75.424
198.62557,-210.000
198.62293,-210.000
198.62030,-210.000
198.61768,-210.000
198.61505, -64.023
198.61242, -66.174
198.60979, -62.853
198.60716, -63.248
198.60452,-210.000
198.60189, -65.056
198.59926,-210.000
198.59663, -72.155
198.59400,-210.000
198.59137, -64.168
198.58874, -69.491
198.58611,-210.000
198.58348, -70.310
198.58085,-210.000
198.57821,-210.000
198.57558,-210.000
198.57295, -63.369
198.57032, -63.750
198.56769, -66.933
198.56506, -65.430
198.56243,-210.000
198.55980, -63.818
198.55717, -68.596
198.55454,-210.000
198.55191,-210.000
198.54929,-210.000
198.54666, -70.623
198.54403, -73.814
198.54140, -65.950
198.53877, -64.471
198.53615, -62.749
198.53352,-210.000
198.53089,-210.000
198.52826, -62.749
198.52563, -66.539
198.52300,-210.000
198.52037, -63.769
198.51774, -64.206
198.51511, -64.394
198.51248, -70.022
198.50985,-210.000
198.50722,-210.000
198.50460, -84.005
198.50197, -66.935
198.49934, -76.532
198.49671,-210.000
198.49408, -64.472
198.49145,-210.000
198.48882,-210.000
198.48620,-210.000
198.48358,-210.000
198.48095,-210.000
198.47832, -72.157
198.47570, -66.062
198.47307, -63.251
198.47044, -62.495
198.46781, -63.022
198.46518, -67.221
198.46256, -64.798
198.45993, -63.372
198.45730,-210.000
198.45467, -67.855
198.45205, -64.171
198.44942, -65.337
198.44679,-210.000
198.44417,-210.000
198.44154,-210.000
198.43891, -61.936
198.43628,-210.000
198.43366,-210.000
198.43103,-210.000
198.42840, -70.626
198.42578, -67.077
198.42315,-210.000
198.42052,-210.000
198.41790, -68.212
198.41528,-210.000
198.41266,-210.000
198.41003, -69.751
198.40740,-210.000
198.40478,-210.000
198.40215, -75.430
198.39953,-210.000
198.39690, -63.822
198.39427,-210.000
198.39165,-210.000
198.38902,-210.000
198.38640, -69.496
198.38377,-210.000
198.38115, -73.192
198.37852,-210.000
198.37590,-210.000
198.37327, -64.495
198.37065,-210.000
198.36802,-210.000
198.36539, -69.434
198.36277,-210.000
198.36014,-210.000
198.35752,-210.000
198.35490,-210.000
198.35227,-210.000
198.34965, -64.030
198.34703, -72.646
198.34441, -66.543
198.34179,-210.000
198.33916, -72.646
198.33654, -70.963
198.33391,-210.000
198.33129,-210.000
198.32866,-210.000
198.32604,-210.000
198.32342, -67.531
198.32079,-210.000
198.31817,-210.000
198.31554,-210.000
198.31292, -63.026
198.31030, -68.404
198.30767,-210.000
198.30505,-210.000
198.30243, -68.404
198.29980,-210.000
198.29718,-210.000
198.29456, -68.809
198.29193, -69.028
198.28931, -66.183
198.28669, -65.438
198.28406,-210.000
198.28145, -85.377
198.27883, -65.537
198.27621, -80.301
198.27359,-210.000
198.27096, -63.693
198.26834, -68.604
198.26572, -66.422
198.26310, -66.013
198.26047, -68.217
198.25785, -74.757
198.25523, -71.658
198.25261,-210.000
198.24999,-210.000
198.24736, -66.184
198.24474, -64.401
198.24212, -70.319
198.23950, -73.196
198.23688, -69.258
198.23425,-210.000
198.23163, -73.822
198.22901, -75.434
198.22639, -65.065
198.22377, -65.439
198.22115, -62.917
198.21853, -71.330
198.21590,-210.000
198.21330,-210.000
198.21068, -67.082
198.20805, -85.378
198.20543, -71.330
198.20281,-210.000
198.20019, -68.217
198.19757, -75.434
198.19495, -67.082
198.19233, -65.538
198.18971, -75.434
198.18709, -72.649
198.18447, -64.639
198.18185, -78.025
198.17923, -65.572
198.17661, -64.890
198.17399,-210.000
198.17137,-210.000
198.16875,-210.000
198.16613,-210.000
198.16351, -72.164
198.16089, -65.156
198.15827,-210.000
198.15565, -67.694
198.15303,-210.000
198.15041,-210.000
198.14781,-210.000
198.14519, -69.756
198.14257,-210.000
198.13995, -70.631
198.13733, -67.694
198.13471, -64.033
198.13209,-210.000
198.12947, -66.942
